precursorID,name,key,scaffold_group,parent_formal_charge,mh_mz,source,in_msg15_recorded_all,in_msg15_parent_all,in_muru_exposed_populations,in_muru_registry,in_study2_pop,in_comparator_pop,in_msnlib_9lib,scaffold_in_muru_exposed_populations,scaffold_in_muru_registry,scaffold_in_study2_pop,scaffold_in_comparator_pop,scaffold_in_msg15_all,name_route_in_msg15,name_key_matches_db,db_MH_in_hilicpos,in_mw_subjects,mw_subject_name
PM0001087,Troxerutin,IYVFNTXFRYQLRP,O=c1c(OC2CCCC(COC3CCCCO3)O2)c(-c2ccccc2)oc2ccccc12,0.0,743.2393055910002,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,True,True,Troxerutin
PM0001090,Tulobuterol,YREYLAVBNPACJM,c1ccccc1,0.0,228.114968343,db_smiles,True,True,False,True,False,False,True,True,True,False,False,True,,,True,True,Tulobuterol
PM0001091,Tyrosine,OUYCCCASQSFEME,c1ccccc1,0.0,182.081169679,db_smiles,True,True,False,True,False,False,True,True,True,False,False,True,,,False,True,Tyrosine
PM0001092,Uracil,ISAKRJDGNUQOIC,O=c1cc[nH]c(=O)[nH]1,0.0,113.034553835,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,True,True,Uracil
PM0001093,Urapidil,ICMGLRUYEQNHPF,O=c1cc(NCCCN2CCN(c3ccccc3)CC2)[nH]c(=O)[nH]1,0.0,388.234316255,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,True,True,Urapidil
PM0001095,Valacyclovir,HDOVUKNUBWVHOX,O=c1[nH]cnc2[nH]cnc12,0.0,325.161879587,db_smiles,True,True,True,True,False,False,True,False,True,False,False,True,,,True,True,Valacyclovir
PM0001099,Valsartan,ACWBQPMHZXGDFX,c1ccc(-c2ccccc2-c2nn[nH]n2)cc1,0.0,436.23431625500007,db_smiles,True,True,True,True,False,False,True,True,True,False,False,True,,,True,True,Valsartan
PM0001101,Vecuronium,BGSZAXLLHYERSY,C1CCN(C2CCC3CCC4C5CC([NH+]6CCCCC6)CC5CCC4C3C2)CC1,1.0,,db_smiles,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,True,Vecuronium
PM0001102,Venlafaxine,PNVNVHUZROJLTJ,c1ccc(CC2CCCCC2)cc1,0.0,278.211455571,db_smiles,True,True,True,True,False,False,True,True,True,False,False,True,,,True,True,Venlafaxine
PM0001103,Verapamil,SGTNSNPWRIOYBX,c1ccc(CCCCNCCc2ccccc2)cc1,0.0,455.290434163,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,True,True,Verapamil
PM0001105,Vilazodone,SGEGOXDYSFKCPT,c1ccc2c(CCCCN3CCN(c4ccc5occc5c4)CC3)c[nH]c2c1,0.0,442.223751571,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,True,True,Vilazodone
PM0001106,Vincamine,RXPRRQLKFXBCSJ,c1ccc2c(c1)c1c3n2CCC2CCCN(CC1)C32,0.0,355.2016191589999,db_smiles,True,True,True,True,False,False,True,True,True,False,False,True,,,True,True,Vincamine
PM0001107,Vincristine,OGWKCGZFUXNPDA,C1=CC2CCC3Nc4ccc(C5CC6CCCN(CCc7c5[nH]c5ccccc75)C6)cc4C34CCN(C1)C24,0.0,825.4069204590003,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,False,True,Vincristine
PM0001108,Vinpocetine,DDNCQMVWWZOMLN,C1=Cn2c3c(c4ccccc42)CCN2CCCC1C32,0.0,351.20670453899993,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,True,True,Vinpocetine
PM0001109,Viomycin,GXFAIFRPOKBQRV,C=C1NC(=O)CNC(=O)CNC(=O)CCNC(=O)C(C2CCNC=N2)NC1=O,0.0,686.3328610429999,db_smiles,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,Viomycin
PM0001110,Vorinostat,WAEXFXRVDQXREF,c1ccccc1,0.0,265.154668967,db_smiles,True,True,False,True,False,False,True,True,True,False,False,True,,,True,True,Vorinostat
PM0001111,Vortioxetine,YQNWZWMKLDQSAC,c1ccc(Sc2ccccc2N2CCNCC2)cc1,0.0,299.15764617099995,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,True,True,Vortioxetine
PM0001115,Zalcitabine,WREGKURFCTUGRC,O=c1ncccn1C1CCCO1,0.0,212.102967743,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,True,True,Zalcitabine
PM0001117,Zanamivir,ARAIBEBZBOPLMB,C1=COCCC1,0.0,333.1404754470001,db_smiles,True,True,True,True,False,False,True,True,True,False,False,True,,,True,True,Zanamivir
PM0001118,Zaprinast,REZGGXNDEMKIQB,O=c1nc(-c2ccccc2)nc2[nH][nH]nc1-2,0.0,272.11420112300004,db_smiles,True,True,False,False,False,False,True,False,False,False,False,False,,,True,True,Zaprinast
PM0001119,Zileuton,MWLSOWXNZPKENC,c1ccc2sccc2c1,0.0,237.069225091,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,True,True,Zileuton
PM0001120,Zolmitriptan,ULSDMUVEXKOYBU,O=C1NC(Cc2ccc3[nH]ccc3c2)CO1,0.0,288.17065337900004,db_smiles,True,True,False,False,False,False,False,False,False,False,False,True,,,True,True,Zolmitriptan
PM0001121,Zolpidem,ZAFYATHCZYHLPB,c1ccc(-c2cn3ccccc3n2)cc1,0.0,308.175738759,db_smiles,True,True,False,False,False,False,False,False,True,False,False,True,,,True,True,Zolpidem
PM0001123,Zoxazolamine,YGCODSQDUUUKIV,c1ccc2ocnc2c1,0.0,169.016316927,db_smiles,True,True,False,True,False,False,True,False,True,False,False,True,,,True,True,Zoxazolamine
PM0000130,Benfotiamine,BTNNPSLJPBRMLZ,O=C(SC=CNCc1cncnc1)c1ccccc1,0.0,467.1148685529999,pubchem_name,True,True,False,True,False,False,True,False,True,False,False,True,,,,,
PM0000161,Bromhexine,OJGDCBLYJGHCIH,c1ccc(CNC2CCCCC2)cc1,0.0,375.006599307,pubchem_name,True,True,False,True,False,False,True,False,True,False,False,True,,,,,
PM0000277,Clidinium,HOOSGZJRQIVJSZ,O=C(OC1C[NH+]2CCC1CC2)C(c1ccccc1)c1ccccc1,1.0,,pubchem_name,False,False,False,True,False,False,True,False,True,False,False,False,,,,,
PM0000353,Dipyrocetyl,NYIZXMGNIUSNKL,c1ccccc1,0.0,239.055014507,pubchem_name,False,False,False,True,False,False,True,True,True,False,False,True,,,,,
PM0000358,Docosanol,NOPFSRXAKWQILS,__ACYCLIC__NOPFSRXAKWQILS,0.0,327.36214255899995,pubchem_name,True,True,False,True,False,False,True,False,True,False,False,True,,,,,
PM0000398,Ergocalciferol,MECHNRXZTMCUDQ,C=C1CCCCC1=CC=C1CCCC2CCCC12,0.0,397.3464924949999,pubchem_name,True,True,False,False,False,False,False,False,True,False,False,True,,,,,
PM0000457,Furazolidone,PLHJDBGFXBMTGZ,O=C1OCCN1N=Cc1ccco1,0.0,226.045846791,pubchem_name,True,True,False,True,False,False,True,False,True,False,False,True,,,,,
PM0000458,Furosemide,ZZUFCTLCJUWOSV,c1ccc(NCc2ccco2)cc1,0.0,331.014996599,pubchem_name,True,True,True,True,False,False,True,True,True,False,False,True,,,,,
PM0000468,Gemfibrozil,HEMJJKBWTPKOJG,c1ccccc1,0.0,251.164171031,pubchem_name,True,True,True,True,False,False,True,True,True,False,False,True,,,,,
PM0000471,Gentamicin,CEAZRRDELHUEMR,C1CCC(OC2CCCC(OC3CCCCO3)C2)OC1,0.0,478.3235251830001,pubchem_name,True,True,True,True,False,False,True,True,True,False,False,True,,,,,
PM0000489,Histamine,NTYJJOPFIAHURM,c1c[nH]cn1,0.0,112.086923755,pubchem_name,True,True,False,True,False,False,True,True,True,False,False,True,,,,,
PM0000495,Hydrochlorothiazide,JZUFKLXOESDKRF,O=S1(=O)NCNc2ccccc21,0.0,297.971751883,pubchem_name,True,True,True,True,False,False,False,False,True,False,False,True,,,,,
PM0000497,Hydrocortisone 21-hemisuccinate,VWQWXZAWFPZJDA,O=C1C=C2CCC3C4CCCC4CCC3C2CC1,0.0,463.23264451499983,pubchem_name,True,True,False,True,False,False,True,True,True,False,False,True,,,,,
PM0000498,Hydrocortisone acetate,ALEXXDVDDISNDU,O=C1C=C2CCC3C4CCCC4CCC3C2CC1,0.0,405.2271652109999,pubchem_name,True,True,True,True,False,False,True,True,True,False,False,True,,,,,
PM0000508,Ibuprofen,HEFNNWSXXWATRW,c1ccccc1,0.0,207.137956283,pubchem_name,True,True,True,True,False,False,True,True,True,False,False,True,,,,,
PM0000515,Imipramine,BCGWQEUPMDMJNV,c1ccc2c(c1)CCc1ccccc1N2,0.0,281.201225235,pubchem_name,True,True,True,True,False,False,True,True,True,False,False,True,,,,,
PM0000520,Indomethacin,CGIGDMFJXJATDK,O=C(c1ccccc1)n1ccc2ccccc21,0.0,358.0840621389999,pubchem_name,True,True,True,True,False,False,True,True,True,False,False,True,,,,,
PM0000529,Isoconazole,MPIPASJGOJYODL,c1ccc(COC(Cn2ccnc2)c2ccccc2)cc1,0.0,414.993300255,pubchem_name,True,True,False,True,False,False,True,True,True,False,False,True,,,,,
PM0000532,Isoniazid,QRXWMOHMRWLFEY,c1ccncc1,0.0,138.066188311,pubchem_name,True,True,False,True,False,False,True,True,True,False,False,True,,,,,
PM0000533,Isoproterenol,JWZZKOKVBUJMES,c1ccccc1,0.0,212.128119871,pubchem_name,True,True,True,True,False,False,True,True,True,False,False,True,,,,,
PM0000537,Isoxsuprine,BMUKKTUHUDJSNZ,c1ccc(CCNCCOc2ccccc2)cc1,0.0,302.17507006299996,pubchem_name,True,True,False,True,False,False,True,False,True,False,False,True,,,,,
PM0000567,Linagliptin,LTXREWYXXSTFRX,O=c1[nH]c2nc(N3CCCCC3)[nH]c2c(=O)n1Cc1ncc2ccccc2n1,0.0,473.240798603,pubchem_name,True,True,False,True,False,False,True,False,True,False,False,True,,,,,
PM0000592,Mechlorethamine,HAWPXGHAZFHHAD,__ACYCLIC__HAWPXGHAZFHHAD,0.0,156.03413117899998,pubchem_name,False,False,False,True,False,False,True,False,True,False,False,False,,,,,
PM0000593,Meclizine,OCJYIGYOJCODJL,c1ccc(CN2CCN(C(c3ccccc3)c3ccccc3)CC2)cc1,0.0,391.193553011,pubchem_name,True,True,False,False,False,False,False,False,True,False,False,True,,,,,
PM0000638,Methylhomatropine,WKWOJBUWWZTUQV,O=C(Cc1ccccc1)OC1CC2CCC(C1)[NH2+]2,1.0,,pubchem_name,False,False,False,True,False,False,True,False,True,False,False,True,,,,,
PM0000711,Nilvadipine,FAIIFDPAEUKBEP,C1=CC(c2ccccc2)C=CN1,0.0,386.13466179499994,pubchem_name,True,True,False,True,False,False,True,False,True,False,False,True,,,,,
PM0000717,Nithiamide,UJRRDDHEMZLWFI,c1cscn1,0.0,188.012438487,pubchem_name,False,False,False,False,False,False,True,True,True,False,False,True,,,,,
PM0000787,Pentolinium,XSBSKEQEUFOSDD,C(CC[NH+]1CCCC1)CC[NH+]1CCCC1,2.0,,pubchem_name,False,False,False,False,False,False,False,False,False,False,False,False,,,,,
PM0000792,Perindopril,IPVQLZZIHOAWMC,C1CCC2NCCC2C1,0.0,369.238398591,pubchem_name,True,True,False,True,False,False,True,False,True,False,False,True,,,,,
PM0000806,Phensuximide,WLWFNJKHKGIJNW,O=C1CC(c2ccccc2)C(=O)N1,0.0,190.086255059,pubchem_name,False,False,False,True,False,False,True,False,True,False,False,True,,,,,
PM0000810,Phenylalanine,COLNVLDHVKWLRT,c1ccccc1,0.0,166.086255059,pubchem_name,True,True,False,True,False,False,True,True,True,False,False,True,,,,,
PM0000831,Pipobroman,NJBFOOCLYDNZJN,C1CNCCN1,0.0,354.96512841900005,pubchem_name,False,False,False,True,False,False,True,False,True,False,False,True,,,,,
PM0000844,Prasterone acetate,NCMZQTLCXHGLOK,O=C1CCC2C1CCC1C3CCCCC3=CCC21,0.0,331.22677128699996,pubchem_name,False,False,False,True,False,False,True,True,True,False,False,True,,,,,
PM0000885,Prulifloxacin,PWNMXPDKBYZCOO,O=c1occ(CN2CCN(c3ccc4c(=O)cc5n(c4c3)CS5)CC2)o1,0.0,462.11296104699994,pubchem_name,False,False,False,True,False,False,True,False,True,False,False,False,,,,,
PM0000909,Ramipril,HDACQVRGBOVJII,O=C(CNCCCc1ccccc1)N1CCC2CCCC21,0.0,417.238398591,pubchem_name,True,True,False,True,False,False,True,False,True,False,False,True,,,,,
PM0000949,Semustine,FVLVBPDQNARYJU,C1CCCCC1,0.0,248.116030963,pubchem_name,False,False,False,False,False,False,False,True,True,False,False,True,,,,,
PM0000957,Sitagliptin,MFFMDFFZMYYVKS,O=C(CCCc1ccccc1)N1CCn2cnnc2C1,0.0,408.12535588700007,pubchem_name,True,True,False,True,False,False,True,False,True,False,False,True,,,,,
PM0001049,Tizanidine,XFYDIVBRZNQMJC,c1cc(NC2=NCCN2)c2nsnc2c1,0.0,254.026170403,pubchem_name,True,True,False,True,False,False,True,False,True,False,False,True,,,,,
PM0001070,Trichlormethine,FDAYLTPAFBGXAB,__ACYCLIC__FDAYLTPAFBGXAB,0.0,204.010808891,pubchem_name,False,False,False,False,False,False,False,False,False,False,False,False,,,,,
