spec,instrument,instrument_type,ionization,adduct,precursor,precursor_mz,precursor_abs_diff,collision_energies,collision_energy,fold,simulation_challenge,labels_ce_is_trunc_of_parquet,precursor_mismatch,ce_mismatch,instrument_mismatch,adduct_mismatch,inchikey_mismatch,formula_mismatch,smiles_canonical_mismatch
MassSpecGymID0013199,Orbitrap,Orbitrap,[M+H]+,[M+H]+,235.1441,235.1441,0.0,['35'],35.271615,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013200,Orbitrap,Orbitrap,[M+H]+,[M+H]+,235.1441,235.1441,0.0,['28'],28.217292,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013201,Orbitrap,Orbitrap,[M+H]+,[M+H]+,235.1441,235.1441,0.0,['21'],21.162969,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013202,Orbitrap,Orbitrap,[M+H]+,[M+H]+,235.1441,235.1441,0.0,['14'],14.108646,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013203,Orbitrap,Orbitrap,[M+H]+,[M+H]+,235.1441,235.1441,0.0,['7'],7.054323,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013204,Orbitrap,Orbitrap,[M+H]+,[M+H]+,235.1441,235.1441,0.0,['16'],16.460086999999998,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013205,QTOF,QTOF,[M+H]+,[M+H]+,235.1441,235.1441,0.0,['24'],24.1,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013214,QTOF,QTOF,[M+H]+,[M+H]+,732.4681,732.4681,0.0,['38'],38.05,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013218,QTOF,QTOF,[M+H]+,[M+H]+,732.4681,732.4681,0.0,['38'],38.05,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013228,QTOF,QTOF,[M+H]+,[M+H]+,280.1543,280.1543,0.0,['26'],26.1,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013252,Orbitrap,Orbitrap,[M+H]+,[M+H]+,280.1543,280.1543,0.0,['8'],8.404628999999998,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013253,Orbitrap,Orbitrap,[M+H]+,[M+H]+,280.1543,280.1543,0.0,['50'],50.427774,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013254,Orbitrap,Orbitrap,[M+H]+,[M+H]+,280.1543,280.1543,0.0,['16'],16.809257999999996,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013255,Orbitrap,Orbitrap,[M+H]+,[M+H]+,280.1543,280.1543,0.0,['19'],19.610801,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013256,Orbitrap,Orbitrap,[M+H]+,[M+H]+,280.1543,280.1543,0.0,['8'],8.404628999999998,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013257,Orbitrap,Orbitrap,[M+H]+,[M+H]+,280.1543,280.1543,0.0,['42'],42.023145,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013258,Orbitrap,Orbitrap,[M+H]+,[M+H]+,280.1543,280.1543,0.0,['50'],50.427774,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013259,Orbitrap,Orbitrap,[M+H]+,[M+H]+,280.1543,280.1543,0.0,['19'],19.610801,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013260,Orbitrap,Orbitrap,[M+H]+,[M+H]+,280.1543,280.1543,0.0,['16'],16.809257999999996,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013261,Orbitrap,Orbitrap,[M+H]+,[M+H]+,280.1543,280.1543,0.0,['33'],33.61851599999999,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013262,Orbitrap,Orbitrap,[M+H]+,[M+H]+,280.1543,280.1543,0.0,['25'],25.213887,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013263,Orbitrap,Orbitrap,[M+H]+,[M+H]+,280.1543,280.1543,0.0,['33'],33.61851599999999,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013264,Orbitrap,Orbitrap,[M+H]+,[M+H]+,280.1543,280.1543,0.0,['25'],25.213887,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013265,Orbitrap,Orbitrap,[M+H]+,[M+H]+,280.1543,280.1543,0.0,['42'],42.023145,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013266,Orbitrap,Orbitrap,[M+H]+,[M+H]+,280.1543,280.1543,0.0,['19'],19.610801,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013267,Orbitrap,Orbitrap,[M+H]+,[M+H]+,280.1543,280.1543,0.0,['50'],50.427774,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013268,Orbitrap,Orbitrap,[M+H]+,[M+H]+,280.1543,280.1543,0.0,['42'],42.023145,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013269,Orbitrap,Orbitrap,[M+H]+,[M+H]+,280.1543,280.1543,0.0,['33'],33.61851599999999,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013270,Orbitrap,Orbitrap,[M+H]+,[M+H]+,280.1543,280.1543,0.0,['25'],25.213887,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013271,Orbitrap,Orbitrap,[M+H]+,[M+H]+,280.1543,280.1543,0.0,['16'],16.809257999999996,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013272,Orbitrap,Orbitrap,[M+H]+,[M+H]+,280.1543,280.1543,0.0,['8'],8.404628999999998,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013273,Orbitrap,Orbitrap,[M+H]+,[M+H]+,280.1543,280.1543,0.0,['50'],50.427774,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013274,Orbitrap,Orbitrap,[M+H]+,[M+H]+,280.1543,280.1543,0.0,['42'],42.023145,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013275,Orbitrap,Orbitrap,[M+H]+,[M+H]+,280.1543,280.1543,0.0,['33'],33.61851599999999,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013276,Orbitrap,Orbitrap,[M+H]+,[M+H]+,280.1543,280.1543,0.0,['25'],25.213887,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013277,Orbitrap,Orbitrap,[M+H]+,[M+H]+,280.1543,280.1543,0.0,['16'],16.809257999999996,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013278,Orbitrap,Orbitrap,[M+H]+,[M+H]+,280.1543,280.1543,0.0,['8'],8.404628999999998,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013279,Orbitrap,Orbitrap,[M+H]+,[M+H]+,280.1543,280.1543,0.0,['19'],19.610801,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013280,QTOF,QTOF,[M+H]+,[M+H]+,280.1543,280.1543,0.0,['26'],26.1,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013297,Orbitrap,Orbitrap,[M+H]+,[M+H]+,327.1703,327.1703,0.0,['6'],6.543406,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013298,Orbitrap,Orbitrap,[M+H]+,[M+H]+,327.1703,327.1703,0.0,['52'],52.347248,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013299,Orbitrap,Orbitrap,[M+H]+,[M+H]+,327.1703,327.1703,0.0,['13'],13.086812,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013300,Orbitrap,Orbitrap,[M+H]+,[M+H]+,327.1703,327.1703,0.0,['45'],45.803842,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013301,Orbitrap,Orbitrap,[M+H]+,[M+H]+,327.1703,327.1703,0.0,['58'],58.890654000000005,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013302,Orbitrap,Orbitrap,[M+H]+,[M+H]+,327.1703,327.1703,0.0,['19'],19.630218,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013336,Orbitrap,Orbitrap,[M+H]+,[M+H]+,260.1645,260.1645,0.0,['31'],31.21974,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013337,Orbitrap,Orbitrap,[M+H]+,[M+H]+,260.1645,260.1645,0.0,['46'],46.82961,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013340,Orbitrap,Orbitrap,[M+H]+,[M+H]+,260.1645,260.1645,0.0,['39'],39.024675,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013342,Orbitrap,Orbitrap,[M+H]+,[M+H]+,260.1645,260.1645,0.0,['23'],23.414805,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013344,Orbitrap,Orbitrap,[M+H]+,[M+H]+,260.1645,260.1645,0.0,['39'],39.024675,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013345,Orbitrap,Orbitrap,[M+H]+,[M+H]+,260.1645,260.1645,0.0,['15'],15.60987,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013347,Orbitrap,Orbitrap,[M+H]+,[M+H]+,260.1645,260.1645,0.0,['23'],23.414805,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013348,Orbitrap,Orbitrap,[M+H]+,[M+H]+,260.1645,260.1645,0.0,['7'],7.804935,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013349,Orbitrap,Orbitrap,[M+H]+,[M+H]+,260.1645,260.1645,0.0,['46'],46.82961,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013350,Orbitrap,Orbitrap,[M+H]+,[M+H]+,260.1645,260.1645,0.0,['31'],31.21974,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013351,Orbitrap,Orbitrap,[M+H]+,[M+H]+,260.1645,260.1645,0.0,['18'],18.211515,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013352,Orbitrap,Orbitrap,[M+H]+,[M+H]+,260.1645,260.1645,0.0,['15'],15.60987,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013353,Orbitrap,Orbitrap,[M+H]+,[M+H]+,260.1645,260.1645,0.0,['18'],18.211515,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013361,Orbitrap,Orbitrap,[M+H]+,[M+H]+,260.1645,260.1645,0.0,['20'],20.81316,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013362,Orbitrap,Orbitrap,[M+H]+,[M+H]+,260.1645,260.1645,0.0,['36'],36.42303,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013363,Orbitrap,Orbitrap,[M+H]+,[M+H]+,260.1645,260.1645,0.0,['31'],31.21974,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013364,Orbitrap,Orbitrap,[M+H]+,[M+H]+,260.1645,260.1645,0.0,['41'],41.62631999999999,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013365,Orbitrap,Orbitrap,[M+H]+,[M+H]+,260.1645,260.1645,0.0,['26'],26.016449999999995,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013366,Orbitrap,Orbitrap,[M+H]+,[M+H]+,260.1645,260.1645,0.0,['26'],26.016449999999995,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013367,Orbitrap,Orbitrap,[M+H]+,[M+H]+,260.1645,260.1645,0.0,['46'],46.82961,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013368,Orbitrap,Orbitrap,[M+H]+,[M+H]+,260.1645,260.1645,0.0,['26'],26.016449999999995,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013370,Orbitrap,Orbitrap,[M+H]+,[M+H]+,260.1645049,260.1645049,0.0,['13'],13.008225245,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013389,Orbitrap,Orbitrap,[M+H]+,[M+H]+,260.1645,260.1645,0.0,['18'],18.211515,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013390,Orbitrap,Orbitrap,[M+H]+,[M+H]+,260.1645,260.1645,0.0,['46'],46.82961,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013391,Orbitrap,Orbitrap,[M+H]+,[M+H]+,260.1645,260.1645,0.0,['39'],39.024675,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013392,Orbitrap,Orbitrap,[M+H]+,[M+H]+,260.1645,260.1645,0.0,['31'],31.21974,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013393,Orbitrap,Orbitrap,[M+H]+,[M+H]+,260.1645,260.1645,0.0,['23'],23.414805,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013394,Orbitrap,Orbitrap,[M+H]+,[M+H]+,260.1645,260.1645,0.0,['15'],15.60987,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013395,Orbitrap,Orbitrap,[M+H]+,[M+H]+,260.1645,260.1645,0.0,['7'],7.804935,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013396,Orbitrap,Orbitrap,[M+H]+,[M+H]+,260.1645,260.1645,0.0,['46'],46.82961,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013397,Orbitrap,Orbitrap,[M+H]+,[M+H]+,260.1645,260.1645,0.0,['39'],39.024675,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013398,Orbitrap,Orbitrap,[M+H]+,[M+H]+,260.1645,260.1645,0.0,['31'],31.21974,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013399,Orbitrap,Orbitrap,[M+H]+,[M+H]+,260.1645,260.1645,0.0,['23'],23.414805,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013400,Orbitrap,Orbitrap,[M+H]+,[M+H]+,260.1645,260.1645,0.0,['15'],15.60987,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013401,Orbitrap,Orbitrap,[M+H]+,[M+H]+,260.1645,260.1645,0.0,['7'],7.804935,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013402,Orbitrap,Orbitrap,[M+H]+,[M+H]+,260.1645,260.1645,0.0,['18'],18.211515,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013439,QTOF,QTOF,[M+H]+,[M+H]+,298.2741,298.2741,0.0,['26'],26.9,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013457,Orbitrap,Orbitrap,[M+H]+,[M+H]+,298.2741,298.2741,0.0,['53'],53.689338,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013458,Orbitrap,Orbitrap,[M+H]+,[M+H]+,298.2741,298.2741,0.0,['44'],44.741115,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013459,Orbitrap,Orbitrap,[M+H]+,[M+H]+,298.2741,298.2741,0.0,['26'],26.844669,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013460,Orbitrap,Orbitrap,[M+H]+,[M+H]+,298.2741,298.2741,0.0,['17'],17.896446,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013461,Orbitrap,Orbitrap,[M+H]+,[M+H]+,298.2741,298.2741,0.0,['8'],8.948223,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013462,Orbitrap,Orbitrap,[M+H]+,[M+H]+,298.2741,298.2741,0.0,['17'],17.896446,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013463,Orbitrap,Orbitrap,[M+H]+,[M+H]+,298.2741,298.2741,0.0,['20'],20.879187,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013464,Orbitrap,Orbitrap,[M+H]+,[M+H]+,298.2741,298.2741,0.0,['35'],35.792892,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013465,Orbitrap,Orbitrap,[M+H]+,[M+H]+,298.2741,298.2741,0.0,['53'],53.689338,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013466,Orbitrap,Orbitrap,[M+H]+,[M+H]+,298.2741,298.2741,0.0,['8'],8.948223,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013467,Orbitrap,Orbitrap,[M+H]+,[M+H]+,298.2741,298.2741,0.0,['35'],35.792892,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013468,Orbitrap,Orbitrap,[M+H]+,[M+H]+,298.2741,298.2741,0.0,['20'],20.879187,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013469,Orbitrap,Orbitrap,[M+H]+,[M+H]+,298.2741,298.2741,0.0,['26'],26.844669,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013470,Orbitrap,Orbitrap,[M+H]+,[M+H]+,298.2741,298.2741,0.0,['44'],44.741115,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013477,Orbitrap,Orbitrap,[M+H]+,[M+H]+,298.2741,298.2741,0.0,['17'],17.896446,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013480,Orbitrap,Orbitrap,[M+H]+,[M+H]+,298.2741,298.2741,0.0,['11'],11.930964,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013481,Orbitrap,Orbitrap,[M+H]+,[M+H]+,298.2741,298.2741,0.0,['5'],5.965482,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013493,Orbitrap,Orbitrap,[M+H]+,[M+H]+,298.2741,298.2741,0.0,['20'],20.879187,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013494,Orbitrap,Orbitrap,[M+H]+,[M+H]+,298.2741,298.2741,0.0,['53'],53.689338,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013495,Orbitrap,Orbitrap,[M+H]+,[M+H]+,298.2741,298.2741,0.0,['44'],44.741115,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013496,Orbitrap,Orbitrap,[M+H]+,[M+H]+,298.2741,298.2741,0.0,['35'],35.792892,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013497,Orbitrap,Orbitrap,[M+H]+,[M+H]+,298.2741,298.2741,0.0,['26'],26.844669,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013498,Orbitrap,Orbitrap,[M+H]+,[M+H]+,298.2741,298.2741,0.0,['17'],17.896446,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013499,Orbitrap,Orbitrap,[M+H]+,[M+H]+,298.2741,298.2741,0.0,['8'],8.948223,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013500,Orbitrap,Orbitrap,[M+H]+,[M+H]+,298.2741,298.2741,0.0,['53'],53.689338,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013501,Orbitrap,Orbitrap,[M+H]+,[M+H]+,298.2741,298.2741,0.0,['44'],44.741115,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013502,Orbitrap,Orbitrap,[M+H]+,[M+H]+,298.2741,298.2741,0.0,['35'],35.792892,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013503,Orbitrap,Orbitrap,[M+H]+,[M+H]+,298.2741,298.2741,0.0,['26'],26.844669,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013504,Orbitrap,Orbitrap,[M+H]+,[M+H]+,298.2741,298.2741,0.0,['17'],17.896446,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013505,Orbitrap,Orbitrap,[M+H]+,[M+H]+,298.2741,298.2741,0.0,['8'],8.948223,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013506,Orbitrap,Orbitrap,[M+H]+,[M+H]+,298.2741,298.2741,0.0,['20'],20.879187,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013509,QTOF,QTOF,[M+H]+,[M+H]+,298.2741,298.2741,0.0,['26'],26.9,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013523,QTOF,QTOF,[M+H]+,[M+H]+,345.2424,345.2424,0.0,['28'],28.15,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013526,Orbitrap,Orbitrap,[M+H]+,[M+H]+,345.2424,345.2424,0.0,['20'],20.714544,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013527,Orbitrap,Orbitrap,[M+H]+,[M+H]+,345.2424,345.2424,0.0,['55'],55.238784,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013528,Orbitrap,Orbitrap,[M+H]+,[M+H]+,345.2424,345.2424,0.0,['34'],34.52424,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013529,Orbitrap,Orbitrap,[M+H]+,[M+H]+,345.2424,345.2424,0.0,['6'],6.904848,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013530,Orbitrap,Orbitrap,[M+H]+,[M+H]+,345.2424,345.2424,0.0,['48'],48.333936,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013531,Orbitrap,Orbitrap,[M+H]+,[M+H]+,345.2424,345.2424,0.0,['27'],27.619392,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013532,Orbitrap,Orbitrap,[M+H]+,[M+H]+,345.2424,345.2424,0.0,['62'],62.143632,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013533,Orbitrap,Orbitrap,[M+H]+,[M+H]+,345.2424,345.2424,0.0,['13'],13.809696,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013534,Orbitrap,Orbitrap,[M+H]+,[M+H]+,345.2424,345.2424,0.0,['41'],41.42908799999999,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013536,Orbitrap,Orbitrap,[M+H]+,[M+H]+,345.2417,345.2417,0.0,['17'],17.262085,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013539,QTOF,QTOF,[M+H]+,[M+H]+,345.2424,345.2424,0.0,['28'],28.15,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013570,QTOF,QTOF,[M+H]+,[M+H]+,334.1049,334.1049,0.0,['27'],27.85,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013616,QTOF,QTOF,[M+H]+,[M+H]+,334.1049,334.1049,0.0,['27'],27.85,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013623,QTOF,QTOF,[M+H]+,[M+H]+,201.0618,201.0618,0.0,['22'],22.55,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013653,QTOF,QTOF,[M+H]+,[M+H]+,201.0618,201.0618,0.0,['22'],22.55,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013657,QTOF,QTOF,[M+H]+,[M+H]+,281.2012,281.2012,0.0,['26'],26.1,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013664,Orbitrap,Orbitrap,[M+H]+,[M+H]+,281.2012248,281.2012248,0.0,['14'],14.06006124,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013677,QTOF,QTOF,[M+H]+,[M+H]+,281.2012,281.2012,0.0,['26'],26.1,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013705,QTOF,QTOF,[M+H]+,[M+H]+,423.1695,423.1695,0.0,['30'],30.1,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013735,Orbitrap,Orbitrap,[M+H]+,[M+H]+,423.1695,423.1695,0.0,['59'],59.243730000000006,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013741,Orbitrap,Orbitrap,[M+H]+,[M+H]+,423.1689,423.1689,0.0,['21'],21.158445,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013752,QTOF,QTOF,[M+H]+,[M+H]+,423.1695,423.1695,0.0,['30'],30.1,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0013808,Orbitrap,Orbitrap,[M+H]+,[M+H]+,256.1696,256.1696,0.0,['20'],20.493568,train,True,True,False,True,False,False,False,False,False
