key,name,scaffold_group,n_records,labs,ce_strings,itypes,max_ce_within_lab,in_msg15_all,in_msg15_train,in_msg15_val,in_msg15_test,in_msg15_parent_all,in_msg15_simchallenge,in_muru_registry,in_muru_registry_direct,in_muru_exposed_union,in_pr7_study2,in_comparator_common,in_msnlib_9lib,in_multims2_reserved,scaf_in_msg15_scaffolds,scaf_in_muru_registry_scaffolds,scaf_in_pr7_study2_scaffolds,scaf_in_comparator_scaffolds
VPAOSFFTKWUGAD,Skimmin,O=c1ccc2ccc(OC3CCCCO3)cc2o1,1,MC19,45eV,LC-ESI-ITFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
VPGRYOFKCNULNK,DEOXYCORTICOSTERONE ACETATE,O=C1C=C2CCC3C4CCCC4CCC3C2CC1,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,True,True,True,False,False,True,True,True,True,False,False
VQAXHKAKPDMJCX,"(20R,22S,25S)-3beta,16alpha-Diacetoxy-22,26-acetimino-5alpha-cholestan-20-ol",C1CCC(CC2CCC3C2CCC2C4CCCCC4CCC23)NC1,2,MC01,35 CID|70 HCD,APCI-ITFT,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
VQMSRUREDGBWKT,4-QUINOLINECARBOXYLATE,c1ccc2ncccc2c1,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False
VRGZEPNGEFBVIZ,2-Hydroxy-1-methoxy anthraquinone,O=C1c2ccccc2C(=O)c2ccccc21,1,MC09,"15,30,45 (NCE)",LC-ESI-QFT,0,True,True,False,False,True,False,True,True,True,False,False,True,False,True,True,False,False
VUIHARLRBGHPEA,Sageone,O=C1C2=C(OCC2)C(=O)c2c1ccc1c2CCCC1,1,MC09,"15,30,45 (NCE)",LC-ESI-QFT,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
VVHOUVWJCQOYGG,GUANIDINOSUCCINATE,__ACYCLIC__VVHOUVWJCQOYGG,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False
VVIUBCNYACGLLV,Hypotaurine,__ACYCLIC__VVIUBCNYACGLLV,7,"MC20,MC22",10|100|20|30|30eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False
VYFYYTLLBUKUHU,Dopamine,c1ccccc1,7,"MC20,MC22",10|100|20|30|30eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False
VZCYOOQTPOCHFL,MALEATE,__ACYCLIC__VZCYOOQTPOCHFL,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
VZXPDPZARILFQX,O-Acetylserine,__ACYCLIC__VZXPDPZARILFQX,7,"MC20,MC22",10|100|20|30|30eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False
WBYWAXJHAXSJNI,Cinnamic acid,c1ccccc1,7,"MC19,MC20",10|100|20|30|40|45eV|60,LC-ESI-ITFT,6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
WCBFKVBQHXJRCX,Celereoin,O=c1ccc2cc3c(cc2o1)OCC3,1,MC19,45eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
WCGUUGGRBIKTOS,Ursolic acid,C1=C2C3CCCCC3CCC2C2CCC3CCCCC3C2C1,2,"MC09,MC25","0.3|15,30,45 (NCE)","LC-ESI-ITFT,LC-ESI-QFT",1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
WFPZSXYXPSUOPY,ADP-GLUCOSE,O=[PH](OCC1CCC(n2cnc3cncnc32)O1)O[PH](=O)OC1CCCCO1,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False
WHBHBVVOGNECLV,Cortexolone,O=C1C=C2CCC3C4CCCC4CCC3C2CC1,7,"MC20,MC22",10|100|20|30|30eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False
WHOOUMGHGSPMGR,INDOLEACETALDEHYDE,c1ccc2[nH]ccc2c1,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False
WHTCPDAXWFLDIH,"ADENOSINE 3',5'-DIPHOSPHATE",c1ncc2ncn(C3CCCO3)c2n1,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False
WHUUTDBJXJRKMK,L-Glutamic acid,__ACYCLIC__WHUUTDBJXJRKMK,7,"MC20,MC22",10|100|20|30|30eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,True,True,True,False,False,True,True,True,True,False,False
WILLZMOKUUPJSL,N-Dodecanoyl-L-homoserine lactone,O=C1CCCO1,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,True,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False
WJXSWCUQABXPFS,3-Hydroxyanthranilic acid,c1ccccc1,7,"MC20,MC22",10|100|20|30|30eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
WLJVXDMOQOGPHL,PHENYLACETATE,c1ccccc1,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False
WLPJMCCYDZFCBL,Quercetin.Glc.Rha.Rha,O=c1c(OC2OCCCC2OC2CCCCO2)c(-c2ccccc2)oc2cc(OC3CCCCO3)ccc12,1,MC15,30,LC-ESI-ITFT,1,True,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False
WMBWREPUVVBILR,Epigallocatechin gallate,O=C(OC1Cc2ccccc2OC1c1ccccc1)c1ccccc1,2,"MC19,MC25",0.3|45eV,LC-ESI-ITFT,1,True,False,False,True,True,True,True,True,True,False,False,True,False,True,True,False,False
WNDQSPDGUVFEGS,8-Epi-Xanthatine-Cysteine,O=C1CC2CC=CCCC2O1,1,MC14,50eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
WRHZVMBBRYBTKZ,PYRROLE-2-CARBOXYLATE,c1cc[nH]c1,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False
WRYLLOROOPMFIC,"Leptocarpin, 15-hydroxy",C=C1C(=O)OC2C=CCCC3OC3CCC12,1,MC14,50eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
WSMYVTOQOOLQHP,Malondialdehyde,__ACYCLIC__WSMYVTOQOOLQHP,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
WTARULDDTDQWMU,(-)-β-Pinene,C=C1CCC2CC1C2,1,MC01,35 CID,APCI-ITFT,0,True,True,False,False,True,False,True,True,True,False,False,True,False,True,True,False,False
WTDRDQBEARUVNC,L-Dopa,c1ccccc1,7,"MC20,MC22",10|100|20|30|30eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False
WTEVQBCEXWBHNA,Citral,__ACYCLIC__WTEVQBCEXWBHNA,1,MC01,35 CID,APCI-ITFT,0,False,False,False,False,False,False,True,True,True,False,False,True,False,False,True,False,False
WTROTTYFRJDSKY,Eupaserrin,C=C1C(=O)OC2C=CCCC=CCCC12,1,MC14,50eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
WUADCCWRTIWANL,Biochanin A,O=c1c(-c2ccccc2)coc2ccccc12,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
WUUGFSXJNOTRMR,5'-Methylthioadenosine,c1ncc2ncn(C3CCCO3)c2n1,7,"MC20,MC22",10|100|20|30|30eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
WVGDKDVANZQJCU,8-Epi-Xanthatine-Glutathione,O=C1CC2CC=CCCC2O1,1,MC14,50eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
WVIMUEUQJFPNDK,CDP-ETHANOLAMINE,O=c1ncccn1C1CCCO1,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False
WVMUCBHSEHBMKA,3-Sulfinoalanine,__ACYCLIC__WVMUCBHSEHBMKA,6,"MC20,MC22",10|20|30|30eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT",5,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
WWNNZCOKKKDOPX,TRIGONELLINE,c1cc[nH+]cc1,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False
WWUZIQQURGPMPG,Sphingosine,__ACYCLIC__WWUZIQQURGPMPG,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
WXNXCEHXYPACJF,N-ACETYLLEUCINE,__ACYCLIC__WXNXCEHXYPACJF,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
WXTMDXOMEHJXQO,"2,5-DIHYDROXYBENZOATE",c1ccccc1,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,False,True,True,True,False,False,True,False,True,True,False,False
WXUOSNJWDJOHGW,5-Geranyloxy-7-methoxycoumarin,O=c1ccc2ccccc2o1,1,MC19,45eV,LC-ESI-ITFT,1,False,False,False,False,False,False,True,True,True,False,False,True,False,True,True,False,False
WYMIUUFTRTVGOL,Costunolide-Glutathione,C=C1C(=O)OC2C=CCCC=CCCC12,1,MC14,50eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
XBEGAIQGFSZRBK,8β-ethoxy-9α-hydroxy-14-oxo-acanthospermolide,C=C1C(=O)OC2C=CCCC=CCCC12,1,MC14,50eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
XDROKJSWHURZGO,Angelicin,O=c1ccc2ccc3occc3c2o1,1,MC19,45eV,LC-ESI-ITFT,1,True,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False,False
XDXIAQOSOXGFSV,"(3S,5S,8R,9S,10S,13S,14S,16S,17R)-10,13-dimethyl-17-((S)-1-((2R,5R)-5-methyl-3-oxopiperidin-2-yl)ethyl)hexadecahydro-1H-cyclopenta[a]phenanthrene-3,16-diyl diacetate",O=C1CCCNC1CC1CCC2C1CCC1C3CCCCC3CCC12,1,MC01,35 CID,APCI-ITFT,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
XFVLNEYIZGZDHP,Zaluzanin C,C=C1C(=O)OC2C1CCC(=C)C1CCC(=C)C12,1,MC14,50eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
XGYIMTFOTBMPFP,5'-DEOXYADENOSINE,c1ncc2ncn(C3CCCO3)c2n1,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
XHCADAYNFIFUHF,Esculin,O=c1ccc2cc(OC3CCCCO3)ccc2o1,1,MC19,45eV,LC-ESI-ITFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
XHMJOUIAFHJHBW,GLUCOSAMINE 6-PHOSPHATE,C1CCOCC1,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False
XIDIVFMWQIDOAK,"(20R,22S,25S)-22,26-Epimino-5alpha-cholestan-3beta,20-diol",C1CCC(CC2CCC3C2CCC2C4CCCCC4CCC23)NC1,1,MC01,70 HCD,APCI-ITFT,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
XJMMNTGIMDZPMU,METHYGLUTARATE,__ACYCLIC__XJMMNTGIMDZPMU,1,MC22,30eV,LC-ESI-QFT,1,False,False,False,False,False,False,True,True,True,False,False,True,False,False,True,False,False
XKBJVQHMEXMFDZ,1-octadecylglycero-3-phosphocholine,__ACYCLIC__XKBJVQHMEXMFDZ,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
XLBVNMSMFQMKEY,N-METHYLGLUTAMATE,__ACYCLIC__XLBVNMSMFQMKEY,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False
XMGQYMWWDOXHJM,(S)-(-)-Limonene,C1=CCCCC1,1,MC01,35 CID,APCI-ITFT,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False
XMOCLSLCDHWDHP,(-)-epigallocatechin,c1ccc(C2CCc3ccccc3O2)cc1,1,MC25,0.3,LC-ESI-ITFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
XNPAXHDGELHGIN,"Leptocarpin, 14-hydroxy",C=C1C(=O)OC2C=CCCC3OC3CCC12,1,MC14,50eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
XNSAINXGIQZQOO,THYROTROPIN RELEASING HORMONE,O=C1CCC(C(=O)NC(Cc2cnc[nH]2)C(=O)N2CCCC2)N1,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
XOAAWQZATWQOTB,TAURINE,__ACYCLIC__XOAAWQZATWQOTB,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
XOMRRQXKHMYMOC,L-Palmitoylcarnitine,__ACYCLIC__XOMRRQXKHMYMOC,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,True,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False
XQYZDYMELSJDRZ,papaverine,c1ccc(Cc2nccc3ccccc23)cc1,1,MC25,0.3,LC-ESI-ITFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
XRKBRPFTFKKHEF,Sinapoyl.glucoside,O=C(C=Cc1ccccc1)OC1CCCCO1,1,MC15,30,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
XRQSPUXANRGDAV,5-Methoxyflavone,O=c1cc(-c2ccccc2)oc2ccccc12,1,MC19,45eV,LC-ESI-ITFT,1,True,True,False,False,True,True,True,False,True,False,False,True,False,True,True,False,False
XTWYTFMLZFPYCI,ADP,c1ncc2ncn(C3CCCO3)c2n1,7,"MC20,MC22",10|100|20|30|30eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False
XUYPXLNMDZIRQH,N-ACETYLMETHIONINE,__ACYCLIC__XUYPXLNMDZIRQH,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
XVOYSCVBGLVSOL,Cysteic acid,__ACYCLIC__XVOYSCVBGLVSOL,7,"MC20,MC22",10|100|20|30|30eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
XWRHBGVVCOSNKO,p-Coumaroyl quinic acid,O=C(C=Cc1ccccc1)OC1CCCCC1,1,MC19,35eV,LC-ESI-ITFT,1,True,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False,False
XYNPYHXGMWJBLV,Solasodanol,C1CCC2(CC3C(CC4C3CCC3C5CCCCC5CCC34)O2)NC1,1,MC01,35 CID,APCI-ITFT,0,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
YAPQBXQYLJRXSA,Theobromine,O=c1[nH]c(=O)c2[nH]cnc2[nH]1,8,"MC19,MC20,MC22",10|100|20|30|30eV|35eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
YBJHBAHKTGYVGT,Biotin,O=C1NC2CSCC2N1,7,"MC20,MC22",10|100|20|30|30eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
YCSBALJAGZKWFF,2-Aminoanthracene,c1ccc2cc3ccccc3cc2c1,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,True,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False
YDGMGEXADBMOMJ,"N,N-DIMETHYL-ARGININE",__ACYCLIC__YDGMGEXADBMOMJ,2,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
YDNKGFDKKRUKPY,Ceramide (d18:1/16:0),__ACYCLIC__YDNKGFDKKRUKPY,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False
YGPSJZOEDVAXAB,L-Kynurenine,c1ccccc1,8,"MC20,MC22,MC25",0.3|10|100|20|30|30eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
YGSDEFSMJLZEOE,salycilic acid,c1ccccc1,1,MC19,45eV,LC-ESI-ITFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
YHHSONZFOIEMCP,PHOSPHORYLCHOLINE,__ACYCLIC__YHHSONZFOIEMCP,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
YHWNASRGLKJRJJ,6-prenyl naringenin,O=C1CC(c2ccccc2)Oc2ccccc21,1,MC25,0.3,LC-ESI-ITFT,1,True,True,False,False,True,False,True,True,True,False,False,True,False,True,True,False,False
YKBGVTZYEHREMT,DEOXYGUANOSINE,O=c1[nH]cnc2c1ncn2C1CCCO1,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
YKGCBLWILMDSAV,isoxanthohumol,O=C1CC(c2ccccc2)Oc2ccccc21,1,MC25,0.3,LC-ESI-ITFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
YQUVCSBJEUQKSH,"3,4-DIHYDROXYBENZOATE",c1ccccc1,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False
YSMODUONRAFBET,5-HYDROXYLYSINE,__ACYCLIC__YSMODUONRAFBET,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False
YUSWMAULDXZHPY,Amentoflavone,O=c1cc(-c2cccc(-c3cccc4c(=O)cc(-c5ccccc5)oc34)c2)oc2ccccc12,1,MC09,"15,30,45 (NCE)",LC-ESI-QFT,0,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
YUTJTNWTRUUIQT,"Tithifolin, 8β-angeloxy-14-hydroxy",C=C1C(=O)OC2C=CCCC3OC3CCC12,1,MC14,50eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
YXHVCZZLWZYHSA,Ginkgolic acid C15:1,c1ccccc1,1,MC09,"15,30,45 (NCE)",LC-ESI-QFT,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False
YYGNTYWPHWGJRM,Squalene,__ACYCLIC__YYGNTYWPHWGJRM,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,True,False,False,True,True,True,True,True,True,False,False,True,False,True,True,False,False
YYKINOZABOAIOL,"(20R)-22,26-Epimino-5alpha-cholestan-3beta,16alpha,20-triol",C1CCC(CC2CCC3C2CCC2C4CCCCC4CCC23)NC1,2,MC01,70 HCD,APCI-ITFT,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
YYKXOFMXUIQNIR,β-Isoalantolactone-Cysteine,C=C1CCCC2CC3OC(=O)CC3CC12,1,MC14,50eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ZBSGKPYXQINNGF,Nicotinuric acid,c1ccncc1,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
ZCCUUQDIBDJBTK,Psoralen,O=c1ccc2cc3ccoc3cc2o1,1,MC19,45eV,LC-ESI-ITFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
ZDGJAHTZVHVLOT,Saccharopine,__ACYCLIC__ZDGJAHTZVHVLOT,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False
ZDXPYRJPNDTMRX,L-Glutamine,__ACYCLIC__ZDXPYRJPNDTMRX,7,"MC20,MC22",10|100|20|30|30eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
ZFXYFBGIUFBOJW,THEOPHYLLINE,O=c1[nH]c(=O)c2[nH]cnc2[nH]1,2,"MC22,MC25",0.3|30eV,"LC-ESI-ITFT,LC-ESI-QFT",1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
ZGXJTSGNIOSYLO,5-AMINOLEVULINATE,__ACYCLIC__ZGXJTSGNIOSYLO,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
ZHCKPJGJQOPTLB,Methylimidazoleacetic acid,c1c[nH]cn1,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,True,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False
ZHSOTLOTTDYIIK,"3,5-DIIODO-L-THYRONINE",c1ccc(Oc2ccccc2)cc1,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False
ZJFKKPDLNLCPNP,N-Hexanoyl-L-homoserine lactone,O=C1CCCO1,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,True,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False
ZJTJUVIJVLLGSP,LUMICHROME,O=c1[nH]c(=O)c2nc3ccccc3nc2[nH]1,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,True,False,True,False,False,True,False,True,False,False,False
ZJUKTBDSGOFHSH,S-Adenosylhomocysteine,c1ncc2ncn(C3CCCO3)c2n1,7,"MC20,MC22",10|100|20|30|30eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
ZMCHBSMFKQYNKA,ANILINE-2-SULFONATE,c1ccccc1,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False
ZNJFBWYDHIGLCU,Jasmonic acid,O=C1CCCC1,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
ZOAAAVOEQYLODT,Tifruticin,C=C1C(=O)OC2C=CCC3OC3CCCC12,1,MC14,50eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ZOAMBXDOGPRZLP,INDOLE-3-ACETAMIDE,c1ccc2[nH]ccc2c1,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
ZOOGRGPOEVQQDX,CYCLIC GMP,O=c1[nH]cnc2c1ncn2C1CC2O[PH](=O)OCC2O1,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False
ZPTJKUUQUDRHTL,Solanocapsine,C1CCC2C(C1)CCC1C2CCC2C3CC4NCCCC4OC3CC21,1,MC01,35 CID,APCI-ITFT,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ZQISRDCJNBUVMM,L-Histidinol,c1c[nH]cn1,7,"MC20,MC22",10|100|20|30|30eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
ZQSIJRDFPHDXIC,Daidzein,O=c1c(-c2ccccc2)coc2ccccc12,7,"MC20,MC25",0.3|10|100|20|30|40|60,LC-ESI-ITFT,6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
ZTVZLYBCZNMWCF,HOMOCYSTINE,__ACYCLIC__ZTVZLYBCZNMWCF,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
ZWACZKFKCPDZTE,Dehydrocostuslacton-Cysteine,C=C1CCC2CC(=O)OC2C2C(=C)CCC12,1,MC14,50eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
ZXYAAVBXHKCJJB,URACIL 5-CARBOXYLATE,O=c1cc[nH]c(=O)[nH]1,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,True,True,True,False,False,True,True,True,True,False,False
ZYGHJZDHTFUPRJ,Coumarin,O=c1ccc2ccccc2o1,2,"MC19,MC25",0.3|45eV,LC-ESI-ITFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
