key,name,scaffold_group,n_records,labs,ce_strings,itypes,max_ce_within_lab,in_msg15_all,in_msg15_train,in_msg15_val,in_msg15_test,in_msg15_parent_all,in_msg15_simchallenge,in_muru_registry,in_muru_registry_direct,in_muru_exposed_union,in_pr7_study2,in_comparator_common,in_msnlib_9lib,in_multims2_reserved,scaf_in_msg15_scaffolds,scaf_in_muru_registry_scaffolds,scaf_in_pr7_study2_scaffolds,scaf_in_comparator_scaffolds
HAVWRBANWNTOJX,Fraxetin,O=c1ccc2ccccc2o1,5,"MC11,MC19,MC21",15|15.00|45eV|50eV,"LC-ESI-ITFT,LC-ESI-QTOF",1,True,True,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False
HBJXRRXWHSHZPU,alpha-Linolenoyl ethanolamide,__ACYCLIC__HBJXRRXWHSHZPU,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False
HCXVJBMSMIARIN,Stigmasterol,C1=C2CCCCC2C2CCC3CCCC3C2C1,1,MC01,35 CID,APCI-ITFT,0,True,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
HCZHHEIFKROPDY,Kynurenic acid,O=c1cc[nH]c2ccccc12,11,"MC20,MC22,MC23",10|100|20|30|30eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT,LC-ESI-QTOF",6,True,True,False,False,True,True,True,True,True,False,False,True,True,True,True,False,False
HCZNPUHZYPPINM,N-(3-INDOLylacetyl)-L-leucine,c1ccc2[nH]ccc2c1,1,MC05,"-10, -35, -60V",LC-ESI-QTOF,0,True,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False
HDHQZCHIXUUSMK,"2,4-Quinolinediol",O=c1ccc2ccccc2[nH]1,1,MC25,0.3,LC-ESI-ITFT,1,True,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
HDTRYLNUVZCQOY,Trehalose,C1CCC(OC2CCCCO2)OC1,17,"MC02,MC20,MC21,MC22,MC23",0.6458333|10|100|16.88|19.88|20|21.53|30|30eV|33.70|34.58|40|6.0000000|60,"ESI-TOF,LC-ESI-ITFT,LC-ESI-QFT,LC-ESI-QTOF",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
HDYANYHVCAPMJV,Uridine diphosphate glucuronic acid,O=c1ccn(C2CCC(CO[PH](=O)O[PH](=O)OC3CCCCO3)O2)c(=O)[nH]1,1,MC10,30,LC-ESI-QTOF,1,True,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False
HEBKCHPVOIAQTA,D-Arabitol,__ACYCLIC__HEBKCHPVOIAQTA,35,"MC02,MC20,MC21,MC22,MC23",0.6458333|10|100|15.00|20|30|30eV|40|6.0000000|60,"ESI-TOF,LC-ESI-ITFT,LC-ESI-QFT,LC-ESI-QTOF",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
HELXLJCILKEWJH,reabaudioside A,C=C1CC23CCC4C(C(=O)OC5CCCCO5)CCCC4C2CCC1(OC1OCCC(OC2CCCCO2)C1OC1CCCCO1)C3,1,MC25,0.3,LC-ESI-ITFT,1,True,False,True,False,True,False,True,True,True,False,False,True,False,True,True,False,False
HFCYZXMHUIHAQI,thidiazuron,O=C(Nc1ccccc1)Nc1cnns1,1,MC19,45eV,LC-ESI-ITFT,1,True,True,False,False,True,True,True,True,True,False,False,False,False,True,True,False,False
HFJVKBVEKQHVTO,1-stearoyl-2-hydroxy-sn-glycero-3-phospho-(1'-rac-glycerol) (sodium salt),__ACYCLIC__HFJVKBVEKQHVTO,2,MC02,0.6458333|6.0000000,ESI-TOF,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HGUVPEBGCAVWID,Saponarin,O=c1cc(-c2ccccc2)oc2cc(OC3CCCCO3)c(C3CCCCO3)cc12,1,MC19,45eV,LC-ESI-ITFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
HGXBRUKMWQGOIE,pinoresinol,c1ccc(C2OCC3C(c4ccccc4)OCC23)cc1,1,MC25,0.3,LC-ESI-ITFT,1,True,True,False,False,True,False,True,True,True,False,False,True,False,True,True,False,False
HHGPYJLEJGNWJA,"Kaempferol-3,7,4',5'-O-tetramethylether",O=c1cc(-c2ccccc2)oc2ccccc12,2,MC11,50eV,LC-ESI-QTOF,1,True,True,False,False,True,False,True,True,True,False,False,True,False,True,True,False,False
HHLFWLYXYJOTON,Glyoxylic acid,__ACYCLIC__HHLFWLYXYJOTON,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
HIRWMGZVIYIRJM,Isorhamnetin 3-vicianoside,O=c1c(OC2CCCC(COC3CCCCO3)O2)c(-c2ccccc2)oc2ccccc12,1,MC07,20-40eV,LC-ESI-QTOF,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
HIWJJOYYZFELEZ,genistein 8-C-glucoside,O=c1c(-c2ccccc2)coc2c(C3CCCCO3)cccc12,1,MC25,0.3,LC-ESI-ITFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
HIWPGCMGAMJNRG,alpha-D-Sophorose,C1CCC(OC2CCCOC2)OC1,3,"MC02,MC05","-10, -35, -60V|0.6458333|6.0000000","ESI-TOF,LC-ESI-QTOF",2,True,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False
HIXDQWDOVZUNNA,"7,3',4'-tri-O-methylluteolin",O=c1cc(-c2ccccc2)oc2ccccc12,1,MC11,50eV,LC-ESI-QTOF,1,False,False,False,False,False,False,True,False,True,False,False,True,False,True,True,False,False
HJBWJAPEBGSQPR,"3,4-dimethoxycinnamic acid",c1ccccc1,1,MC21,15.00,LC-ESI-QTOF,1,True,True,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False
HJMDOAWWVCOEDW,Cnidicin,O=c1ccc2cc3ccoc3cc2o1,1,MC19,45eV,LC-ESI-ITFT,1,True,True,False,False,True,False,True,True,True,False,False,True,False,True,True,False,False
HJOBXPHWOUTSLV,Azaleatin 3-O-glucoside,O=c1c(OC2CCCCO2)c(-c2ccccc2)oc2ccccc12,2,MC11,50eV,LC-ESI-QTOF,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
HJRVLGWTJSLQIG,Ginsenoside F3,C1CCC(OCC2CCCC(OCC3CCC4C3CCC3C5CCCCC5CCC34)O2)OC1,5,MC09,"15,30,45 (NCE)",LC-ESI-QFT,0,True,False,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False
HJVBXPOYFHMZAS,CAY10408,O=C1CCC(C=CCCC2CCC2)C1,2,MC02,0.6458333|6.0000000,ESI-TOF,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HKQSOGUZSSFJSM,"Atripliciolide isobutyrate, 4, 15-iso",C=C1CC2OC(=O)C(=C)C2CCC2OC1=CC2=O,1,MC14,50eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
HKQYGTCOTHHOMP,Formononetin,O=c1c(-c2ccccc2)coc2ccccc12,15,"MC20,MC21",10|100|15.00|20|30|40|60,"LC-ESI-ITFT,LC-ESI-QTOF",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
HKRACDHMWOGFKJ,Anthocyanin.A4,O=C(C=Cc1ccccc1)OC1CCCOC1OC1CCCOC1Oc1cc2c(OC3CCCCO3)cccc2[o+]c1-c1ccccc1,1,MC15,30,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HLIGLHCKGXJADY,Hydroxycamalexin-O-hexoside,c1csc(-c2c[nH]c3ccc(OC4CCCCO4)cc23)n1,1,MC11,50eV,LC-ESI-QTOF,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HLKXYZVTANABHZ,Carbamoylaspartic acid,__ACYCLIC__HLKXYZVTANABHZ,16,"MC10,MC21",10|100|15|15 / 50|15.00|30|60,LC-ESI-QTOF,4,True,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False
HLQFDRCTTQBTCE,Prostaglandin E1 Ethanolamide,O=C1CCCC1,2,MC02,0.6458333|6.0000000,ESI-TOF,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
HMEIMGKBZAEAEM,"13,14-dihydro-15-keto Prostaglandin F2-alpha isopropyl ester",C1CCCC1,2,MC02,0.6458333|6.0000000,ESI-TOF,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
HNDVDQJCIGZPNO,L-Histidine,c1c[nH]cn1,30,"MC02,MC10,MC20,MC21,MC22,MC23",0.6458333|10|100|15|15 / 50|15.00|20|30|30eV|40|6.0000000|60,"ESI-TOF,LC-ESI-ITFT,LC-ESI-QFT,LC-ESI-QTOF",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
HNEGQIOMVPPMNR,Citraconic acid,__ACYCLIC__HNEGQIOMVPPMNR,8,"MC20,MC23",10|100|20|30|40|60,"LC-ESI-ITFT,LC-ESI-QTOF",6,False,False,False,False,False,False,True,True,True,False,False,True,False,False,True,False,False
HNPFPERDNWXAGS,5-trans Latanoprost (free acid),c1ccc(CCCCCC2CCCC2)cc1,2,MC02,0.6458333|6.0000000,ESI-TOF,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
HNXQXTQTPAJEJL,PTERIN,O=c1[nH]cnc2nccnc12,4,MC23,10|20|40,LC-ESI-QTOF,3,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False
HNYOPLTXPVRDBG,Barbituric acid,O=C1N=CCC=N1,12,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HOEVRHHMDJKUMZ,Isofraxidin,O=c1ccc2ccccc2o1,4,"MC11,MC21",15|15.00|50eV,LC-ESI-QTOF,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
HOKKHZGPKSLGJE,N-Methyl-D-aspartic acid,__ACYCLIC__HOKKHZGPKSLGJE,17,"MC02,MC20,MC22,MC23",0.6458333|10|100|20|30|30eV|40|6.0000000|60,"ESI-TOF,LC-ESI-ITFT,LC-ESI-QFT,LC-ESI-QTOF",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
HOVAGTYPODGVJG,Methyl alpha-D-glucoside,C1CCOCC1,1,MC21,35.00,LC-ESI-QTOF,1,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False
HPFXACZRFJDURI,N-oleoylglycine,__ACYCLIC__HPFXACZRFJDURI,4,MC02,0.6458333|6.0000000,ESI-TOF,2,True,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False
HQUVEBJUUSKUCJ,Lyciumoside I,C(=CCCC=CCOC1CCCCO1)CCC=CCCCOC1CCCCO1,2,MC03,18eV|20eV,LC-ESI-QTOF,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HREHFPZHVCNOMQ,Tagitinin A,C=C1C(=O)OC2CCC3CCC(CCC12)O3,2,MC14,50eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HRTBOPUWPUXROO,"1,2-dibehenoyl-sn-glycero-3-phosphocholine",__ACYCLIC__HRTBOPUWPUXROO,2,MC02,0.6458333|6.0000000,ESI-TOF,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HRYLQFBHBWLLLL,Costunolide,C=C1C(=O)OC2C=CCCC=CCCC12,1,MC14,50eV,LC-ESI-ITFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
HSCJRCZFDFQWRP,UDP-glucose,O=c1ccn(C2CCC(CO[PH](=O)O[PH](=O)OC3CCCCO3)O2)c(=O)[nH]1,23,"MC05,MC10,MC20,MC22,MC23","-10, -35, -60V|10|100|15 / 50|20|30|30eV|40|60","LC-ESI-ITFT,LC-ESI-QFT,LC-ESI-QTOF",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
HSHNITRMYYLLCV,4-Methylumbelliferone,O=c1ccc2ccccc2o1,8,"MC11,MC19,MC21",15|15.00|45eV|50eV,"LC-ESI-ITFT,LC-ESI-QTOF",1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
HSMNQINEKMPTIC,4-Aminohippuric acid,c1ccccc1,14,"MC02,MC20",0.6458333|10|100|20|30|40|6.0000000|60,"ESI-TOF,LC-ESI-ITFT",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
HSMPDPBYAYSOBC,khellin,O=c1ccoc2cc3occc3cc12,1,MC25,0.3,LC-ESI-ITFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
HSNZZMHEPUFJNZ,Sedoheptulose,__ACYCLIC__HSNZZMHEPUFJNZ,2,MC02,0.6458333|6.0000000,ESI-TOF,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HSRJKNPTNIJEKV,Guaifenesin,c1ccccc1,2,MC02,0.6458333|6.0000000,ESI-TOF,2,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
HSTZMXCBWJGKHG,Piceid,C(=Cc1cccc(OC2CCCCO2)c1)c1ccccc1,6,"MC06,MC21",15.00|21.68|21.84|NCE_15_30_83,"LC-ESI-QFT,LC-ESI-QTOF",3,True,True,False,False,True,True,True,False,True,False,False,True,False,True,True,False,False
HTJSZHKGNMXZJN,D-erythro-sphingosine (C20 base),__ACYCLIC__HTJSZHKGNMXZJN,2,MC02,0.6458333|6.0000000,ESI-TOF,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HTMCLLSRQWRPTN,Budlein A methylacrylate,C=C1C(=O)OC2C=CC3=CC(=O)C(CCC12)O3,1,MC14,50eV,LC-ESI-ITFT,1,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
HUCGRJSHMZWRQQ,5-(methylsulfinyl)pentyl-glucosinolate,C1CCOCC1,2,"MC11,MC15",30|50eV,"LC-ESI-ITFT,LC-ESI-QTOF",1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
HUDBDWIQSIGUDI,ETHYL 3-INDOLEACETATE,c1ccc2[nH]ccc2c1,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False
HUEBIMLTDXKIPR,Methyl heptadecanoate,__ACYCLIC__HUEBIMLTDXKIPR,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,False,False,False,False,False,False,True,True,True,False,False,True,False,False,True,False,False
HUMNYLRZRPPJDN,BENZALDEHYDE,c1ccccc1,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
HUOOMAOYXQFIDQ,Isoginkgetin,O=c1cc(-c2cccc(-c3cccc4c(=O)cc(-c5ccccc5)oc34)c2)oc2ccccc12,3,MC09,"15,30,45 (NCE)",LC-ESI-QFT,0,True,True,False,False,True,True,True,False,True,False,False,True,False,True,True,False,False
HVDGDHBAMCBBLR,Enterolactone,O=C1OCC(Cc2ccccc2)C1Cc1ccccc1,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,True,True,False,False,True,True,True,True,True,False,False,False,False,True,True,False,False
HVRCLXXJIQTXHC,1-Methylindole-3-carboxylic acid (1Me-I3COOH),c1ccc2[nH]ccc2c1,5,MC21,0.00|15.00|35.00,LC-ESI-QTOF,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
HVVJCLFLKMGEIY,"1,2-di-O-octadecyl-sn-glycero-3-phosphocholine",__ACYCLIC__HVVJCLFLKMGEIY,2,MC02,0.6458333|6.0000000,ESI-TOF,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HVYWMOMLDIMFJA,Cholesterol,C1=C2CCCCC2C2CCC3CCCC3C2C1,5,"MC01,MC10",100|15 / 50|30|35 CID|60,"APCI-ITFT,LC-ESI-QTOF",3,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
HWXBTNAVRSUOJR,2-Hydroxyglutaric acid,__ACYCLIC__HWXBTNAVRSUOJR,9,"MC10,MC20",10|100|15 / 50|20|30|40|60,"LC-ESI-ITFT,LC-ESI-QTOF",6,True,True,False,False,True,False,True,True,True,False,False,True,False,True,True,False,False
HWYBGIDROCYPOE,Putative_Momordin I,C1=C2C3CCCCC3CCC2C2CCC3CC(OC4CC(OC5CCCCO5)CCO4)CCC3C2C1,1,MC07,20-40eV,LC-ESI-QTOF,0,True,True,False,False,True,False,True,True,True,False,False,True,False,True,True,False,False
HXACOUQIXZGNBF,4-PYRIDOXATE,c1ccncc1,5,"MC22,MC23",10|20|30eV|40,"LC-ESI-QFT,LC-ESI-QTOF",3,True,True,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False
HXEACLLIILLPRG,Pipecolic acid,C1CCNCC1,15,"MC02,MC20,MC22",0.6458333|10|100|20|30|30eV|40|6.0000000|60,"ESI-TOF,LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
HXFOXFJUNFFYMO,N-ACETYLASPARAGINE,__ACYCLIC__HXFOXFJUNFFYMO,4,"MC22,MC23",10|20|30eV|40,"LC-ESI-QFT,LC-ESI-QTOF",3,True,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False
HXFPPRPLRSPNIB,C12 Ceramide (d18:1/12:0),__ACYCLIC__HXFPPRPLRSPNIB,2,MC02,0.6458333|6.0000000,ESI-TOF,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HXJDWCWJDCOHDG,S-HEXYL-GLUTATHIONE,__ACYCLIC__HXJDWCWJDCOHDG,2,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False
HXTFHSYLYXVTHC,Naringenin-7-O-rutinoside,O=C1CC(c2ccccc2)Oc2cc(OC3CCCC(COC4CCCCO4)O3)ccc21,4,"MC11,MC19",45eV|50eV,"LC-ESI-ITFT,LC-ESI-QTOF",1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
HXXFSFRBOHSIMQ,Glucose-1-phosphate,C1CCOCC1,26,"MC05,MC10,MC20,MC22,MC23","-10, -35, -60V|10|100|15 / 50|20|30|30eV|40|60","LC-ESI-ITFT,LC-ESI-QFT,LC-ESI-QTOF",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
HXYVTAGFYLMHSO,Palmitoylethanolamide,__ACYCLIC__HXYVTAGFYLMHSO,2,MC02,0.6458333|6.0000000,ESI-TOF,2,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
HYBPXYQCXNOTFK,11-deoxy Prostaglandin F1-beta,C1CCCC1,4,MC02,0.6458333|6.0000000,ESI-TOF,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
HYVABZIGRDEKCD,N6-(DELTA2-ISOPENTENYL)-ADENINE,c1ncc2[nH]cnc2n1,3,MC23,10|20|40,LC-ESI-QTOF,3,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
HZRFPHXHCRIHFX,"(R,S)- Protosinomenine HCl",c1ccc(CC2NCCc3ccccc32)cc1,2,MC12,"-10, -35, -60|1, 35, 60",ESI-QTOF,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
HZSAJDVWZRBGIF,THIAMINE MONOPHOSPHATE,c1ncc(C[n+]2ccsc2)cn1,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,False,True,True,True,False,False,True,False,True,True,False,False
IAIHUHQCLTYTSF,(+)-Fenchol,C1CC2CCC1C2,2,MC01,35 CID|HCD 90,APCI-ITFT,1,False,False,False,False,False,False,True,True,True,False,False,True,False,True,True,False,False
IAJILQKETJEXLJ,D-Galacturonic acid,__ACYCLIC__IAJILQKETJEXLJ,3,"MC02,MC21",0.6458333|15.00|6.0000000,"ESI-TOF,LC-ESI-QTOF",2,False,False,False,False,False,False,True,True,True,False,False,True,False,False,True,False,False
IAKHMKGGTNLKSZ,Colchicine,O=c1cccc2c(c1)CCCc1ccccc1-2,1,MC19,45eV,LC-ESI-ITFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
IAOZJIPTCAWIRG,Aspartame,c1ccccc1,2,MC02,0.6458333|6.0000000,ESI-TOF,2,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
IBGBGRVKPALMCQ,"3,4-Dihydroxybenzaldehyde",c1ccccc1,5,"MC11,MC21",0.00|15.00|50eV,LC-ESI-QTOF,2,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
IBRKLUSXDYATLG,SALSOLINOL,c1ccc2c(c1)CCNC2,4,"MC22,MC23",10|20|30eV|40,"LC-ESI-QFT,LC-ESI-QTOF",3,True,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False
IBZYPBGPOGJMBF,(-)-JA-L-Ile,O=C1CCCC1,2,"MC05,MC11","-10, -35, -60V|50eV",LC-ESI-QTOF,1,True,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
ICEIEANEAQIDSG,16-hydroxyhörhammericine,C1=C2Nc3ccccc3C23CCN2CC4OC4C(C1)C23,1,MC08,30 eV,ESI-QTOF,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
ICFIZJQGJAJRSU,Coenzyme Q8(E. coli),O=C1C=CC(=O)C=C1,2,MC02,0.6458333|6.0000000,ESI-TOF,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
ICJSZNQEKSIGPI,3-Methylthiobutyl glucosinolate,C1CCOCC1,1,MC15,30,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
ICLVCWSZHUZEFT,Apigenin-4'-glucoside,O=c1cc(-c2ccc(OC3CCCCO3)cc2)oc2ccccc12,1,MC07,20-40eV,LC-ESI-QTOF,0,True,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False
ICYUEMSNVJJVHR,Monogalactosyldiacylglycerol (Plant),C1CCOCC1,2,MC02,0.6458333|6.0000000,ESI-TOF,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
IDIDJDIHTAOVLG,Methylcysteine,__ACYCLIC__IDIDJDIHTAOVLG,2,MC02,0.6458333|6.0000000,ESI-TOF,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
IERHLVCPSMICTF,CMP,O=c1ncccn1C1CCCO1,19,"MC10,MC21,MC22,MC23",10|100|15 / 50|18.45|20|30|30eV|40|60,"LC-ESI-QFT,LC-ESI-QTOF",4,True,True,False,False,True,True,True,True,True,False,False,True,True,True,True,False,False
IESVDEZGAHUQJU,1-palmitoyl-2-docosahexaenoyl-sn-glycero-3-phosphocholine,__ACYCLIC__IESVDEZGAHUQJU,2,MC02,0.6458333|6.0000000,ESI-TOF,2,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
IFIRYJJHHOCCHT,7-Hydroxy-5-methoxychromen-2-one,O=c1ccc2ccccc2o1,2,MC19,45eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
IGADVTJDHNVILM,C17:1 anandamide,__ACYCLIC__IGADVTJDHNVILM,2,MC02,0.6458333|6.0000000,ESI-TOF,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
IGHVUFYLAJSILE,Di-feruloyl-spermidine,O=C(C=Cc1ccccc1)NCCCCNCCCNC(=O)C=Cc1ccccc1,1,MC03,35eV,LC-ESI-QTOF,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
IGMNYECMUMZDDF,HOMOGENTISATE,c1ccccc1,4,"MC22,MC23",10|20|30eV|40,"LC-ESI-QFT,LC-ESI-QTOF",3,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
IGWDEVSBEKYORK,Isoimperatorin,O=c1ccc2cc3ccoc3cc2o1,1,MC19,45eV,LC-ESI-ITFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
IHJZMOGSKONRAO,O-acyl sugar AS5,C1CCC(OC2CCCO2)OC1,1,MC03,22.5eV,LC-ESI-QTOF,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
IHNKQIMGVNPMTC,1-stearoyl-2-hydroxy-sn-glycero-3-phosphocholine,__ACYCLIC__IHNKQIMGVNPMTC,2,MC02,0.6458333|6.0000000,ESI-TOF,2,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
IIAGSABLXRZUSE,4-Methoxy-3-indolylmethyl glucosinolate,N=C(Cc1c[nH]c2ccccc12)SC1CCCCO1,4,"MC11,MC15,MC21",22.43|28.28|30|50eV,"LC-ESI-ITFT,LC-ESI-QTOF",2,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,False
IJFXRHURBJZNAO,3-HYDROXYBENZOATE,c1ccccc1,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
IJTWJFQIBBDJJI,1-tridecanoyl-sn-glycero-3-phosphoethanolamine,__ACYCLIC__IJTWJFQIBBDJJI,3,MC23,10|20|40,LC-ESI-QTOF,3,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False
IKGXIBQEEMLURG,Rutin,O=c1c(OC2CCCC(COC3CCCCO3)O2)c(-c2ccccc2)oc2ccccc12,13,"MC02,MC03,MC06,MC07,MC11,MC13,MC19,MC21,MC25",0.3|0.6458333|20-40eV|35eV|38.27|38.33|46eV|50eV|6.0000000|7-62eV|NCE_15_30_72,"ESI-TOF,LC-ESI-ITFT,LC-ESI-QFT,LC-ESI-QTOF",2,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
IKIIZLYTISPENI,Baicalin,O=c1cc(-c2ccccc2)oc2cc(OC3CCCCO3)ccc12,2,MC11,50eV,LC-ESI-QTOF,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
IKMDFBPHZNJCSN,Myricetin,O=c1cc(-c2ccccc2)oc2ccccc12,7,"MC11,MC13,MC21,MC25",0.3|35|35.00|50eV|7-62eV,"LC-ESI-ITFT,LC-ESI-QTOF",1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
ILEDWLMCKZNDJK,Esculetin,O=c1ccc2ccccc2o1,5,"MC11,MC19,MC21",0.00|45eV|50eV,"LC-ESI-ITFT,LC-ESI-QTOF",1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
ILRYLPWNYFXEMH,Allocystathionine,__ACYCLIC__ILRYLPWNYFXEMH,17,"MC02,MC05,MC19,MC20,MC22,MC23","-10, -35, -60V|0.6458333|10|100|20|30|30eV|40|45eV|6.0000000|60","ESI-TOF,LC-ESI-ITFT,LC-ESI-QFT,LC-ESI-QTOF",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
ILUJQPXNXACGAN,o-Anisic acid,c1ccccc1,2,MC21,15.00|35.00,LC-ESI-QTOF,2,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
INAPMGSXUVUWAF,Inositol 2-phosphate,C1CCCCC1,1,MC05,"-10, -35, -60V",LC-ESI-QTOF,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
